first;second;tupleType;plagType;plagTypeGroup;tool;similarity
subm195;subm156;Original-Original;TSN;Progpedia19;TSN;0.0
subm115;subm195;Original-Original;TSN;Progpedia19;TSN;0.0
subm195;subm196;Original-Original;TSN;Progpedia19;TSN;0.0
subm116;subm195;Original-Original;TSN;Progpedia19;TSN;0.0
subm33;subm195;Original-Original;TSN;Progpedia19;TSN;0.0
subm195;subm183;Original-Original;TSN;Progpedia19;TSN;0.0
subm195;subm40;Original-Original;TSN;Progpedia19;TSN;0.0
subm95;subm191;Original-Original;TSN;Progpedia19;TSN;0.0
subm147;subm191;Original-Original;TSN;Progpedia19;TSN;0.0
subm13;subm191;Original-Original;TSN;Progpedia19;TSN;0.0
subm100;subm191;Original-Original;TSN;Progpedia19;TSN;0.0
subm156;subm191;Original-Original;TSN;Progpedia19;TSN;0.0
subm31;subm191;Original-Original;TSN;Progpedia19;TSN;0.0
subm191;subm129;Original-Original;TSN;Progpedia19;TSN;0.0
subm5;subm191;Original-Original;TSN;Progpedia19;TSN;0.0
subm44;subm191;Original-Original;TSN;Progpedia19;TSN;0.0
subm191;subm40;Original-Original;TSN;Progpedia19;TSN;0.0
subm135;subm191;Original-Original;TSN;Progpedia19;TSN;0.0
subm136;subm191;Original-Original;TSN;Progpedia19;TSN;0.0
subm100;subm95;Original-Original;TSN;Progpedia19;TSN;0.0
subm95;subm109;Original-Original;TSN;Progpedia19;TSN;0.0
subm115;subm95;Original-Original;TSN;Progpedia19;TSN;0.0
subm95;subm198;Original-Original;TSN;Progpedia19;TSN;0.0
subm116;subm95;Original-Original;TSN;Progpedia19;TSN;0.0
subm33;subm95;Original-Original;TSN;Progpedia19;TSN;0.0
subm201;subm95;Original-Original;TSN;Progpedia19;TSN;0.0
subm95;subm183;Original-Original;TSN;Progpedia19;TSN;0.0
subm100;subm147;Original-Original;TSN;Progpedia19;TSN;0.0
subm147;subm109;Original-Original;TSN;Progpedia19;TSN;0.0
subm147;subm115;Original-Original;TSN;Progpedia19;TSN;0.0
subm147;subm196;Original-Original;TSN;Progpedia19;TSN;0.0
subm116;subm147;Original-Original;TSN;Progpedia19;TSN;0.0
subm147;subm201;Original-Original;TSN;Progpedia19;TSN;0.0
subm147;subm0;Original-Original;TSN;Progpedia19;TSN;0.0
subm147;subm183;Original-Original;TSN;Progpedia19;TSN;0.0
subm147;subm40;Original-Original;TSN;Progpedia19;TSN;0.0
subm130;subm147;Original-Original;TSN;Progpedia19;TSN;0.0
subm100;subm13;Original-Original;TSN;Progpedia19;TSN;0.0
subm13;subm188;Original-Original;TSN;Progpedia19;TSN;0.0
subm13;subm116;Original-Original;TSN;Progpedia19;TSN;0.0
subm13;subm183;Original-Original;TSN;Progpedia19;TSN;0.0
subm13;subm44;Original-Original;TSN;Progpedia19;TSN;0.0
subm100;subm188;Original-Original;TSN;Progpedia19;TSN;0.0
subm100;subm156;Original-Original;TSN;Progpedia19;TSN;0.0
subm100;subm115;Original-Original;TSN;Progpedia19;TSN;0.0
subm100;subm196;Original-Original;TSN;Progpedia19;TSN;0.0
subm100;subm116;Original-Original;TSN;Progpedia19;TSN;0.0
subm100;subm31;Original-Original;TSN;Progpedia19;TSN;0.0
subm100;subm33;Original-Original;TSN;Progpedia19;TSN;0.0
subm100;subm5;Original-Original;TSN;Progpedia19;TSN;0.0
subm100;subm183;Original-Original;TSN;Progpedia19;TSN;0.0
subm100;subm40;Original-Original;TSN;Progpedia19;TSN;0.0
subm100;subm135;Original-Original;TSN;Progpedia19;TSN;0.0
subm100;subm136;Original-Original;TSN;Progpedia19;TSN;0.0
subm188;subm196;Original-Original;TSN;Progpedia19;TSN;0.0
subm116;subm188;Original-Original;TSN;Progpedia19;TSN;0.0
subm33;subm188;Original-Original;TSN;Progpedia19;TSN;0.0
subm0;subm188;Original-Original;TSN;Progpedia19;TSN;0.0
subm188;subm129;Original-Original;TSN;Progpedia19;TSN;0.0
subm44;subm188;Original-Original;TSN;Progpedia19;TSN;0.0
subm188;subm40;Original-Original;TSN;Progpedia19;TSN;0.0
subm188;subm135;Original-Original;TSN;Progpedia19;TSN;0.0
subm188;subm136;Original-Original;TSN;Progpedia19;TSN;0.0
subm31;subm109;Original-Original;TSN;Progpedia19;TSN;0.0
subm33;subm109;Original-Original;TSN;Progpedia19;TSN;0.0
subm0;subm109;Original-Original;TSN;Progpedia19;TSN;0.0
subm135;subm109;Original-Original;TSN;Progpedia19;TSN;0.0
subm136;subm109;Original-Original;TSN;Progpedia19;TSN;0.0
subm130;subm109;Original-Original;TSN;Progpedia19;TSN;0.0
subm156;subm129;Original-Original;TSN;Progpedia19;TSN;0.0
subm31;subm115;Original-Original;TSN;Progpedia19;TSN;0.0
subm33;subm115;Original-Original;TSN;Progpedia19;TSN;0.0
subm0;subm115;Original-Original;TSN;Progpedia19;TSN;0.0
subm115;subm5;Original-Original;TSN;Progpedia19;TSN;0.0
subm115;subm183;Original-Original;TSN;Progpedia19;TSN;0.0
subm115;subm44;Original-Original;TSN;Progpedia19;TSN;0.0
subm33;subm196;Original-Original;TSN;Progpedia19;TSN;0.0
subm0;subm196;Original-Original;TSN;Progpedia19;TSN;0.0
subm136;subm196;Original-Original;TSN;Progpedia19;TSN;0.0
subm130;subm196;Original-Original;TSN;Progpedia19;TSN;0.0
subm116;subm198;Original-Original;TSN;Progpedia19;TSN;0.0
subm198;subm129;Original-Original;TSN;Progpedia19;TSN;0.0
subm198;subm183;Original-Original;TSN;Progpedia19;TSN;0.0
subm198;subm40;Original-Original;TSN;Progpedia19;TSN;0.0
subm31;subm116;Original-Original;TSN;Progpedia19;TSN;0.0
subm33;subm116;Original-Original;TSN;Progpedia19;TSN;0.0
subm116;subm0;Original-Original;TSN;Progpedia19;TSN;0.0
subm116;subm44;Original-Original;TSN;Progpedia19;TSN;0.0
subm116;subm136;Original-Original;TSN;Progpedia19;TSN;0.0
subm31;subm40;Original-Original;TSN;Progpedia19;TSN;0.0
subm33;subm129;Original-Original;TSN;Progpedia19;TSN;0.0
subm33;subm183;Original-Original;TSN;Progpedia19;TSN;0.0
subm33;subm40;Original-Original;TSN;Progpedia19;TSN;0.0
subm33;subm136;Original-Original;TSN;Progpedia19;TSN;0.0
subm33;subm130;Original-Original;TSN;Progpedia19;TSN;0.0
subm201;subm129;Original-Original;TSN;Progpedia19;TSN;0.0
subm201;subm5;Original-Original;TSN;Progpedia19;TSN;0.0
subm201;subm136;Original-Original;TSN;Progpedia19;TSN;0.0
subm0;subm183;Original-Original;TSN;Progpedia19;TSN;0.0
subm0;subm40;Original-Original;TSN;Progpedia19;TSN;0.0
subm130;subm0;Original-Original;TSN;Progpedia19;TSN;0.0
subm5;subm40;Original-Original;TSN;Progpedia19;TSN;0.0
subm183;subm40;Original-Original;TSN;Progpedia19;TSN;0.0
subm183;subm136;Original-Original;TSN;Progpedia19;TSN;0.0
subm44;subm40;Original-Original;TSN;Progpedia19;TSN;0.0
subm135;subm40;Original-Original;TSN;Progpedia19;TSN;0.0
subm136;subm40;Original-Original;TSN;Progpedia19;TSN;0.0
subm130;subm40;Original-Original;TSN;Progpedia19;TSN;0.0
