first;second;tupleType;plagType;plagTypeGroup;tool;similarity
student4016;student3568;Original-Original;Both;z5z1;Both;19.52191235059761
student4016;student1424;Original-Original;Both;z5z1;Both;19.502487562189057
student4167;student8665;Original-Original;Both;z5z1;Both;19.444444444444446
student7255;student1579;Original-Original;Both;z5z1;Both;19.437939110070257
gpt9-student9443;student9443;Plag-Original;Both;z5z1;Both;19.43198804185351
student4628;student8006;Original-Original;Both;z5z1;Both;19.39520333680918
student8412;student8705;Original-Original;Both;z5z1;Both;19.362186788154897
student6516;student3485;Original-Original;Both;z5z1;Both;19.36108422071636
student1583;student9160;Original-Original;Both;z5z1;Both;19.333333333333332
student8665;student2371;Original-Original;Both;z5z1;Both;19.32367149758454
student1583;student2267;Original-Original;Both;z5z1;Both;19.289340101522843
student6363;student8118;Original-Original;Both;z5z1;Both;19.26605504587156
student2371;student1531;Original-Original;Both;z5z1;Both;19.15991156963891
student4110;student8412;Original-Original;Both;z5z1;Both;19.112627986348123
student1424;student9081;Original-Original;Both;z5z1;Both;19.031719532554256
student1583;student1547;Original-Original;Both;z5z1;Both;19.014891179839633
student2035;student7255;Original-Original;Both;z5z1;Both;19.001610305958135
student3568;student1531;Original-Original;Both;z5z1;Both;18.9792663476874
student1583;student6363;Original-Original;Both;z5z1;Both;18.973214285714285
student8412;student8886;Original-Original;Both;z5z1;Both;18.973214285714285
student7255;student5287;Original-Original;Both;z5z1;Both;18.955042527339003
student4110;student2035;Original-Original;Both;z5z1;Both;18.951612903225808
student3568;student2664;Original-Original;Both;z5z1;Both;18.927973199329983
student1551;student8288;Original-Original;Both;z5z1;Both;18.90547263681592
student9451;student8665;Original-Original;Both;z5z1;Both;18.87824897400821
student1531;student1597;Original-Original;Both;z5z1;Both;18.860244233378562
student6516;student7888;Original-Original;Both;z5z1;Both;18.785796105383735
student4110;student7255;Original-Original;Both;z5z1;Both;18.773946360153257
student4110;student9451;Original-Original;Both;z5z1;Both;18.773946360153257
student8665;student1597;Original-Original;Both;z5z1;Both;18.771929824561404
student8665;student7888;Original-Original;Both;z5z1;Both;18.77172653534183
student5381;student1424;Original-Original;Both;z5z1;Both;18.76750700280112
student9160;student5287;Original-Original;Both;z5z1;Both;18.762886597938145
gpt2-student4011;student4011;Plag-Original;Both;z5z1;Both;18.75
student4011;student5961;Original-Original;Both;z5z1;Both;18.702611625947767
student1220;student4628;Original-Original;Both;z5z1;Both;18.689320388349515
student4110;student1583;Original-Original;Both;z5z1;Both;18.688524590163937
student6363;student5170;Original-Original;Both;z5z1;Both;18.65284974093264
student4016;student1579;Original-Original;Both;z5z1;Both;18.65284974093264
student8412;student8085;Original-Original;Both;z5z1;Both;18.650793650793652
