first;second;tupleType;plagType;plagTypeGroup;tool;similarity
subm0;subm191;Original-Original;SMM;Progpedia19;SMM;0.0
subm191;subm129;Original-Original;SMM;Progpedia19;SMM;0.0
subm5;subm191;Original-Original;SMM;Progpedia19;SMM;0.0
subm44;subm191;Original-Original;SMM;Progpedia19;SMM;0.0
subm191;subm40;Original-Original;SMM;Progpedia19;SMM;0.0
subm136;subm191;Original-Original;SMM;Progpedia19;SMM;0.0
subm100;subm95;Original-Original;SMM;Progpedia19;SMM;0.0
subm115;subm95;Original-Original;SMM;Progpedia19;SMM;0.0
subm95;subm198;Original-Original;SMM;Progpedia19;SMM;0.0
subm116;subm95;Original-Original;SMM;Progpedia19;SMM;0.0
subm95;subm183;Original-Original;SMM;Progpedia19;SMM;0.0
subm100;subm147;Original-Original;SMM;Progpedia19;SMM;0.0
subm147;subm109;Original-Original;SMM;Progpedia19;SMM;0.0
subm147;subm115;Original-Original;SMM;Progpedia19;SMM;0.0
subm116;subm147;Original-Original;SMM;Progpedia19;SMM;0.0
subm147;subm201;Original-Original;SMM;Progpedia19;SMM;0.0
subm147;subm0;Original-Original;SMM;Progpedia19;SMM;0.0
subm147;subm183;Original-Original;SMM;Progpedia19;SMM;0.0
subm147;subm40;Original-Original;SMM;Progpedia19;SMM;0.0
subm130;subm147;Original-Original;SMM;Progpedia19;SMM;0.0
subm13;subm188;Original-Original;SMM;Progpedia19;SMM;0.0
subm13;subm116;Original-Original;SMM;Progpedia19;SMM;0.0
subm100;subm188;Original-Original;SMM;Progpedia19;SMM;0.0
subm100;subm156;Original-Original;SMM;Progpedia19;SMM;0.0
subm100;subm115;Original-Original;SMM;Progpedia19;SMM;0.0
subm100;subm196;Original-Original;SMM;Progpedia19;SMM;0.0
subm100;subm198;Original-Original;SMM;Progpedia19;SMM;0.0
subm100;subm116;Original-Original;SMM;Progpedia19;SMM;0.0
subm100;subm31;Original-Original;SMM;Progpedia19;SMM;0.0
subm100;subm33;Original-Original;SMM;Progpedia19;SMM;0.0
subm100;subm201;Original-Original;SMM;Progpedia19;SMM;0.0
subm100;subm183;Original-Original;SMM;Progpedia19;SMM;0.0
subm100;subm40;Original-Original;SMM;Progpedia19;SMM;0.0
subm100;subm135;Original-Original;SMM;Progpedia19;SMM;0.0
subm100;subm136;Original-Original;SMM;Progpedia19;SMM;0.0
subm116;subm188;Original-Original;SMM;Progpedia19;SMM;0.0
subm33;subm188;Original-Original;SMM;Progpedia19;SMM;0.0
subm0;subm188;Original-Original;SMM;Progpedia19;SMM;0.0
subm188;subm129;Original-Original;SMM;Progpedia19;SMM;0.0
subm44;subm188;Original-Original;SMM;Progpedia19;SMM;0.0
subm31;subm109;Original-Original;SMM;Progpedia19;SMM;0.0
subm33;subm109;Original-Original;SMM;Progpedia19;SMM;0.0
subm0;subm109;Original-Original;SMM;Progpedia19;SMM;0.0
subm135;subm109;Original-Original;SMM;Progpedia19;SMM;0.0
subm136;subm109;Original-Original;SMM;Progpedia19;SMM;0.0
subm130;subm109;Original-Original;SMM;Progpedia19;SMM;0.0
subm31;subm115;Original-Original;SMM;Progpedia19;SMM;0.0
subm0;subm115;Original-Original;SMM;Progpedia19;SMM;0.0
subm115;subm5;Original-Original;SMM;Progpedia19;SMM;0.0
subm115;subm183;Original-Original;SMM;Progpedia19;SMM;0.0
subm33;subm196;Original-Original;SMM;Progpedia19;SMM;0.0
subm0;subm196;Original-Original;SMM;Progpedia19;SMM;0.0
subm136;subm196;Original-Original;SMM;Progpedia19;SMM;0.0
subm130;subm196;Original-Original;SMM;Progpedia19;SMM;0.0
subm198;subm40;Original-Original;SMM;Progpedia19;SMM;0.0
subm31;subm116;Original-Original;SMM;Progpedia19;SMM;0.0
subm33;subm116;Original-Original;SMM;Progpedia19;SMM;0.0
subm116;subm0;Original-Original;SMM;Progpedia19;SMM;0.0
subm116;subm44;Original-Original;SMM;Progpedia19;SMM;0.0
subm116;subm136;Original-Original;SMM;Progpedia19;SMM;0.0
subm31;subm40;Original-Original;SMM;Progpedia19;SMM;0.0
subm33;subm183;Original-Original;SMM;Progpedia19;SMM;0.0
